mfe_0,mfe_1,mfe_2,mfe_3,mfe_4,mfe_5,mfe_6,mfe_7,mfe_8,mfe_9,mfe_10,mfe_11,mfe_12,rms_x,var_x,rms_y,var_y,rms_z,var_z
-2.7815158,-6.8589864,-7.2737193,-12.000671,-13.918436,-16.54588,-19.249407,-19.593327,-18.762676,-20.24132,-22.205,-25.293625,-26.564817,0.05834922937245508,1.6119323730468745e-05,0.04878107107790698,3.226609802246094e-05,0.7942327998492918,5.334129333496093e-05
-5.296173,-5.9223127,-9.957179,-15.822407,-18.490654,-20.183712,-23.36754,-26.048498,-29.257275,-31.013235,-32.680836,-35.389557,-37.92296,0.0586882051175692,1.931268310546875e-05,0.04858674713407261,2.0153427124023438e-05,0.7916767780929789,2.6317977905273437e-05
-17.007956,-15.933996,-17.599216,-24.595541,-27.114145,-30.48146,-30.277266,-34.338352,-37.929276,-41.16175,-42.005104,-40.96148,-45.412094,0.05851100928891769,1.2704452514648439e-05,0.04916788045818123,3.558294677734375e-05,0.7924677546827468,2.9377914428710944e-05
-3.8626285,-15.002077,-14.761496,-18.025469,-19.604027,-20.42096,-24.721397,-26.802597,-26.61503,-27.470827,-30.041553,-31.487818,-33.233753,0.05882039499346719,1.102972412109375e-05,0.048305326217878135,1.362762451171875e-05,0.7919972786134146,6.374998474121094e-05
-1.203089,-10.585246,-8.8592205,-13.503304,-15.370718,-16.417004,-19.761217,-20.021614,-19.902777,-21.2086,-23.436811,-26.337517,-27.339373,0.05855337150372406,1.1729492187499999e-05,0.048882001526555634,1.707518005371094e-05,0.7931197708715031,5.366668701171876e-05
-1.8216879,-11.006067,-9.26161,-13.365019,-13.787838,-16.845406,-20.122715,-20.223711,-19.080666,-19.274906,-22.021873,-24.366722,-26.39613,0.0584481263316429,1.2646102905273438e-05,0.04809972322190053,1.670286560058594e-05,0.7910946816204024,5.709654235839844e-05
-1.2754545,-6.8862596,-8.206801,-12.57498,-13.361915,-15.3743305,-19.262215,-19.608635,-18.629974,-19.660778,-21.88705,-24.259092,-26.105238,0.05808148467717305,1.081809997558594e-05,0.048194482359320064,2.2081893920898435e-05,0.7934276208491655,7.730064392089845e-05
-1.6182808,-7.196284,-7.3455153,-11.678034,-12.882678,-14.551374,-18.115791,-18.963142,-18.572378,-19.630417,-21.892334,-24.568773,-26.398693,0.05853304146684482,1.7564147949218747e-05,0.04768089782688792,1.9444030761718753e-05,0.7931195977209632,5.3392028808593755e-05
-9.515296,-16.380249,-15.388455,-19.59013,-19.887642,-14.41531,-20.569977,-24.245564,-25.224136,-24.227192,-28.002125,-29.525936,-30.899832,0.05803877803554599,9.02947998046875e-06,0.047954051595804965,1.2061523437499999e-05,0.7929302927096932,1.954393005371093e-05
-1.7670629,-11.819103,-11.923904,-11.957299,-13.710545,-15.641909,-16.854498,-17.679052,-17.328196,-17.901768,-19.538406,-21.12753,-22.307358,0.058151455672880624,7.6156616210937515e-06,0.048694191312497685,1.12900390625e-05,0.7914134705525743,1.7611679077148434e-05
-1.6757338,-13.578647,-13.32279,-12.917214,-13.500134,-15.13143,-16.488129,-17.362476,-17.384338,-18.038788,-19.897861,-21.345558,-21.939999,0.05818162354523441,1.1125183105468748e-05,0.04848646089011279,1.1929916381835937e-05,0.7918190653495132,1.6583114624023442e-05
-1.0867891,-11.46564,-10.267578,-10.228467,-11.495337,-12.521754,-13.991832,-15.93601,-16.387867,-17.115353,-18.841934,-19.997803,-21.10414,0.05846000360489533,9.01922607421875e-06,0.04867695348705843,1.3405212402343748e-05,0.7916545837551051,2.2100830078124995e-05
-10.203071,-20.177505,-22.498579,-24.092258,-25.011213,-26.478983,-27.664701,-28.496063,-28.826387,-29.047215,-30.13537,-32.166626,-34.04631,0.05867650406173028,7.873291015624998e-06,0.049180447646031675,1.5801986694335933e-05,0.7927967408884079,1.2174743652343752e-05
-1.8325934,-6.260253,-7.370057,-11.98115,-13.96739,-16.801388,-19.715866,-21.270432,-21.88774,-23.41072,-25.74075,-27.826115,-29.499708,0.05848414227344825,1.594590759277344e-05,0.04849826078147674,2.477264404296875e-05,0.79361772050762,6.904563903808594e-05
-10.013617,-13.368366,-14.026101,-20.934383,-22.427567,-26.10714,-27.345901,-28.654747,-30.283161,-31.928637,-33.943314,-36.24085,-37.896797,0.058137284488151406,1.7756103515625004e-05,0.04794641428280247,4.11240234375e-05,0.7926122967313133,5.416870117187499e-05
-2.083366,-9.887918,-8.752704,-12.939032,-14.541885,-17.631535,-20.292011,-20.292479,-19.492714,-20.754808,-22.630203,-24.684162,-26.357983,0.05871510869663627,1.835508728027344e-05,0.04846615835672738,1.8643737792968752e-05,0.7919621362594014,5.758226013183594e-05
-1.54151,-10.828012,-9.509642,-13.181332,-12.879215,-16.83295,-19.839077,-19.45258,-18.71724,-20.147299,-21.840582,-23.637959,-25.043692,0.05871965639268506,1.2939208984375e-05,0.048462065343356446,1.2208923339843753e-05,0.792819519132187,5.448594665527344e-05
-1.8035462,-11.914507,-9.974246,-12.870726,-13.8714,-16.480757,-19.762787,-19.635536,-18.341492,-19.312824,-21.359825,-24.15929,-25.467865,0.05845400001015756,1.1053466796874999e-05,0.0480919504008662,1.4082702636718748e-05,0.7932471320926677,6.361814880371093e-05
-4.267682,-4.55085,-8.481557,-13.644814,-16.043144,-19.991592,-21.384697,-24.441448,-27.042826,-29.040539,-31.143047,-34.309456,-37.11109,0.05798946205959267,1.1905502319335938e-05,0.04833437863677493,2.0196533203124998e-05,0.7924598698127696,2.3071960449218756e-05
-3.6722674,-4.047522,-7.4715056,-13.134071,-15.604076,-17.701925,-20.57907,-23.276,-26.635468,-28.42448,-29.719366,-33.226753,-36.559383,0.05872615249042053,1.0954284667968748e-05,0.04855548885601786,1.9761901855468746e-05,0.7917337500275059,1.756651306152344e-05
-9.5389,-7.8856144,-11.137124,-16.92781,-19.574501,-22.958717,-24.416172,-27.123283,-30.413174,-31.834192,-33.688404,-37.61908,-40.54921,0.05817664036686031,1.4174743652343748e-05,0.04831132760543846,2.6232849121093753e-05,0.7915048255797406,2.000604248046875e-05
-5.7448726,-5.229346,-8.014343,-14.320545,-16.345009,-18.784004,-20.379574,-23.837658,-26.54213,-29.076088,-30.669964,-33.55713,-36.818398,0.058298605617906396,2.066587829589844e-05,0.04860511573271506,2.9114440917968748e-05,0.792132390680519,2.4085632324218757e-05
-12.802912,-12.847829,-16.679825,-23.441408,-24.946693,-26.390064,-28.347849,-31.466408,-34.906815,-36.70763,-37.93676,-38.92595,-41.935043,0.058463918660625634,1.403662109375e-05,0.048416704205199154,2.816162109375e-05,0.7916441272404766,2.409898376464844e-05
-1.208827,-10.670649,-9.868026,-14.267209,-15.868211,-16.869974,-20.544569,-21.11575,-20.709444,-22.53112,-24.994976,-27.07594,-27.910805,0.05804245861395884,1.2173095703124999e-05,0.04790327244293637,1.2048934936523439e-05,0.7922623084747169,5.663909912109374e-05
-1.3816463,-10.55692,-9.475403,-13.234398,-14.398771,-16.352394,-20.29248,-20.397057,-19.064,-20.994116,-22.83348,-25.504843,-26.811953,0.05855519564906261,1.3769531249999998e-05,0.04874884188327901,1.5476669311523436e-05,0.7914804479192626,6.179991149902343e-05
-1.4244877,-7.9460306,-9.171437,-12.703631,-13.817083,-16.165722,-19.797157,-19.651455,-18.192741,-19.463478,-21.990313,-23.96676,-25.756714,0.0579268031775204,1.2777694702148438e-05,0.048140470321887174,2.0249938964843756e-05,0.7931267930559913,5.2413574218750004e-05
-2.3411655,-7.2638407,-8.561905,-12.237721,-13.731823,-16.658373,-19.240828,-19.935127,-19.733334,-20.751713,-22.875917,-25.293777,-27.047382,0.05789795204981347,1.8914794921875e-05,0.04775732110106261,2.5253845214843756e-05,0.7917838283643933,6.593939208984375e-05
-1.581909,-6.2125716,-7.8011637,-11.045719,-12.132782,-15.900604,-18.528248,-19.477041,-19.574627,-21.195194,-23.063885,-25.779215,-27.264452,0.058228549396698435,1.4772399902343751e-05,0.04865406475905302,1.95126953125e-05,0.7931867580553125,6.078924560546877e-05
-2.3840158,-11.232928,-11.316045,-12.652279,-13.346168,-15.365111,-17.684837,-18.703175,-18.754604,-19.801836,-21.293491,-22.947868,-23.898283,0.05791771464691847,7.658386230468752e-06,0.048415601148496676,1.1104965209960935e-05,0.7915515931135171,1.983709716796875e-05
-2.5560274,-13.813204,-13.8138,-13.864033,-14.489323,-16.204227,-17.890388,-19.694115,-19.27349,-20.125181,-22.230728,-23.421219,-24.196198,0.05831404594179315,6.100082397460936e-06,0.048255232927453706,8.414291381835936e-06,0.7913027256759004,2.162322998046875e-05
-1.1593821,-10.582496,-9.280794,-10.995586,-12.214977,-13.932362,-15.502153,-17.13095,-16.768658,-17.133204,-19.313145,-20.738747,-22.112514,0.05825802255812338,9.575668334960937e-06,0.04832190718366968,8.074935913085939e-06,0.7921574609843449,2.048460388183594e-05
-3.1228523,-13.089479,-12.885218,-13.05079,-14.090217,-14.447611,-16.641127,-18.654036,-18.161922,-19.148134,-21.113277,-22.851482,-23.631105,0.058270593236492904,9.22227478027344e-06,0.048837342879914265,9.66600036621094e-06,0.7917041274460044,2.0142684936523437e-05
-1.6400712,-12.103961,-10.44095,-10.661846,-11.802591,-12.650069,-14.358449,-16.545073,-16.451366,-17.302748,-19.022964,-20.810421,-22.046848,0.05883958844153101,8.698486328125002e-06,0.04817326491061653,9.532943725585937e-06,0.7924646257754783,1.8227783203125e-05
-2.0980856,-12.964592,-11.369686,-15.146335,-16.595552,-17.92105,-21.431969,-22.210054,-21.988926,-23.68544,-25.732927,-27.614204,-28.73501,0.05868885510782424,1.0696395874023436e-05,0.04827451788623515,1.3285385131835935e-05,0.7919348439860067,5.7661804199218756e-05
-1.0376738,-10.739809,-8.83488,-13.05107,-13.502234,-15.786699,-19.77031,-19.677866,-18.545063,-20.091545,-22.606226,-24.75565,-26.196386,0.05851544246466857,1.1397933959960937e-05,0.048036234848273004,1.2845321655273436e-05,0.7914650825707417,7.457566833496094e-05
-1.4648341,-9.905018,-8.614562,-12.026888,-12.488676,-16.080505,-18.92178,-18.6904,-17.7498,-19.302183,-21.812962,-23.531557,-25.21565,0.05856705120888952,1.1961532592773438e-05,0.04842269178885169,1.51865234375e-05,0.7918763257190955,6.396331787109373e-05
-1.3928585,-9.8462305,-8.723715,-12.765881,-13.074396,-16.574593,-18.918179,-19.457455,-18.74709,-19.905985,-22.35588,-24.057283,-25.57238,0.0585789043693152,1.0152038574218752e-05,0.04755737052456683,1.4721298217773435e-05,0.7925225518805492,5.431932067871094e-05
-1.5314701,-11.523968,-9.172073,-13.081293,-13.701226,-16.689503,-19.72778,-19.784763,-18.007555,-19.144651,-21.905437,-23.85416,-25.295675,0.05805744141715384,1.0290527343750002e-05,0.04856774324172115,1.263427734375e-05,0.791696475889923,5.750694274902342e-05
-1.3266706,-10.6700945,-8.870788,-12.035256,-12.068743,-15.9077635,-19.324707,-18.736593,-17.557945,-18.934647,-21.309189,-23.525206,-25.17691,0.058309335767913806,1.2829574584960934e-05,0.048255391032213955,1.331903076171875e-05,0.7916643655308524,5.614244079589844e-05
-1.7548118,-10.62447,-9.377152,-12.914127,-14.135849,-17.676342,-20.119568,-19.707912,-19.130198,-19.923027,-22.321663,-24.3269,-25.908981,0.058315877573337074,9.95408630371094e-06,0.04849401315135135,1.4928817749023437e-05,0.7928313650999992,4.230096435546876e-05
-1.2980089,-11.449667,-10.024779,-13.048267,-14.167821,-17.02863,-20.27938,-20.056288,-18.378284,-19.815973,-22.411648,-24.663408,-26.015446,0.0577640474747404,1.1991561889648439e-05,0.04789690135258948,1.4423690795898437e-05,0.7922014356361792,5.3023910522460926e-05
-1.4349005,-9.982885,-9.495382,-13.279183,-13.74468,-16.87612,-20.351906,-19.79266,-18.101227,-18.941628,-21.526611,-23.800205,-25.532494,0.05871263979983888,1.0283447265625003e-05,0.0485374158490611,1.6118026733398434e-05,0.7917453616999834,6.6879638671875e-05
-1.4233638,-10.5306835,-10.214488,-12.627972,-12.122449,-16.455711,-19.584354,-19.07085,-18.239193,-19.191092,-21.585651,-24.283325,-25.754286,0.05829193099177621,1.0345458984375e-05,0.04828320940603343,1.3748535156250006e-05,0.7936531260089814,6.94443359375e-05
-3.4815145,-7.548071,-6.9836226,-10.704058,-11.401331,-13.752407,-17.601955,-18.234913,-18.367058,-19.55514,-22.13861,-23.546469,-25.153652,0.05804613895899429,1.1695007324218752e-05,0.04868400606245405,1.4471054077148439e-05,0.7923785711696324,4.280145263671875e-05
-4.010644,-11.745512,-13.956938,-15.115992,-15.915768,-16.96281,-17.66407,-18.189356,-19.997711,-21.584028,-23.328188,-24.235897,-25.517288,0.058245580153535044,9.489440917968752e-06,0.047712569180589096,1.2067810058593754e-05,0.7920502589298853,2.3923934936523438e-05
-8.1129265,-10.436443,-14.124372,-17.560167,-19.292303,-21.616879,-23.514313,-25.66327,-27.766275,-28.92284,-30.294891,-33.209118,-35.681656,0.05807333998818057,1.2589706420898441e-05,0.0487951451122285,2.5304794311523436e-05,0.7917986768448911,2.1410995483398435e-05
-3.2769306,-4.172794,-7.005638,-11.026514,-13.494537,-16.307446,-17.840876,-20.583363,-23.533422,-24.700623,-26.374279,-29.054161,-31.968044,0.057828070116158765,2.974481201171875e-05,0.04837540122168885,2.1907409667968757e-05,0.7920823921734474,2.532408142089844e-05
-11.944504,-11.847296,-13.013796,-20.288425,-20.905724,-24.164898,-25.962574,-29.006718,-32.18371,-32.999485,-33.331028,-33.171898,-38.417324,0.058669612348181896,2.215818786621094e-05,0.04864528266328221,3.151092529296875e-05,0.7917861023872507,3.242700195312499e-05
-1.5975847,-12.096655,-11.179861,-11.370451,-12.126133,-14.185012,-15.351721,-16.576328,-16.331501,-17.174603,-19.243387,-20.747074,-22.24046,0.057635788840558415,1.158995056152344e-05,0.04833485217284018,1.3846298217773437e-05,0.791235839331348,2.0861679077148435e-05
-2.094067,-11.860624,-11.864666,-11.5263195,-12.36562,-14.003691,-15.566265,-16.337463,-15.944181,-16.920046,-19.292519,-20.841217,-22.181206,0.058228549396698435,8.414550781250001e-06,0.04868525974667859,1.231748962402344e-05,0.792075996451902,1.5192245483398437e-05
-1.0349491,-9.869861,-11.25012,-11.384243,-11.988159,-12.731684,-14.653351,-16.49044,-16.025856,-16.451548,-18.852682,-20.734222,-21.81432,0.05813912168843906,8.903564453124999e-06,0.0482811551880137,1.2421737670898437e-05,0.7918002088915999,1.7651306152343752e-05
-7.144571,-11.326181,-17.099844,-20.0513,-21.83826,-25.244541,-26.834236,-28.567425,-29.84626,-30.529636,-31.252176,-34.039627,-36.14347,0.05809212359880425,8.882080078124997e-06,0.04870750727196412,1.8276351928710938e-05,0.792219627676923,2.6147216796874993e-05
-5.5909767,-6.8755536,-10.45467,-14.408061,-16.709492,-20.464968,-22.27317,-24.456371,-27.081871,-28.963203,-31.008839,-33.908844,-36.58449,0.05823549330660866,1.240293884277344e-05,0.04891008745926997,2.6666244506835933e-05,0.7919841582129983,3.059312438964844e-05
-3.255572,-3.956767,-6.899295,-11.50582,-13.731202,-17.186617,-19.080399,-21.841099,-24.619324,-25.337814,-27.065998,-30.266933,-33.098846,0.058411957569571106,1.6163269042968748e-05,0.04861986838281753,3.4321044921875e-05,0.7916776646971123,4.009141540527343e-05
-3.4061432,-4.2796574,-7.697971,-11.560301,-13.876066,-17.4769,-20.033628,-23.022144,-25.160912,-25.83858,-27.236929,-30.172234,-33.725777,0.058487403491585266,1.1311279296875e-05,0.048520908528727334,1.7160400390625e-05,0.7914852001278889,2.6039794921875004e-05
-5.1661606,-4.8347344,-7.87744,-12.765994,-14.695537,-18.14991,-20.88607,-23.569117,-26.115618,-26.25217,-28.37232,-31.534239,-34.913246,0.05858098819356306,1.2223815917968749e-05,0.048345742222202205,2.8057800292968748e-05,0.792405838531906,2.4110351562500003e-05
-3.9912555,-3.8372455,-7.1660295,-11.237098,-13.48144,-17.383709,-19.200764,-23.781303,-26.000502,-26.769156,-28.867119,-31.43124,-34.828144,0.05873641486049402,1.536546325683594e-05,0.04815837544993147,2.1599716186523438e-05,0.792116912766803,1.812986755371094e-05
-4.2026143,-5.3110743,-7.706126,-12.544747,-14.840974,-18.217966,-20.78676,-22.637753,-25.310127,-25.71763,-27.571537,-29.720503,-32.876625,0.05781289590236064,1.4933944702148441e-05,0.0481086049081756,2.4291976928710937e-05,0.7924799909983926,3.0198669433593755e-05
-2.6547008,-11.825914,-12.005466,-11.889957,-13.416678,-14.830084,-16.225468,-17.06261,-17.27164,-18.378075,-20.28611,-21.888405,-22.743824,0.0580696613670948,9.444808959960937e-06,0.048558474183597065,1.1355575561523435e-05,0.7917919512211239,1.0760360717773436e-05
-1.97809,-11.599237,-10.988403,-11.0770855,-11.739193,-13.326628,-15.629374,-16.697025,-16.569168,-17.214413,-19.117193,-20.709766,-22.07314,0.059020322241580485,8.84857177734375e-06,0.048663942722400357,1.100096130371094e-05,0.790948376771074,1.7205810546875e-05
-2.170003,-11.369753,-11.825931,-12.263588,-13.245473,-14.016602,-16.032558,-17.922873,-17.587406,-18.189028,-19.948555,-21.627909,-22.99303,0.058403467070203226,9.250473022460939e-06,0.048359311894143,9.052490234374999e-06,0.7910623539438268,1.8309310913085944e-05
-9.489531,-17.304646,-18.513092,-21.676174,-22.267391,-24.624382,-26.65333,-27.596647,-27.689377,-27.418007,-29.235975,-31.655645,-32.75727,0.057875150808051355,1.2214340209960935e-05,0.0489761817809018,3.6174789428710935e-05,0.791172447803313,1.9449325561523435e-05
-5.422793,-5.516069,-11.831991,-17.813316,-19.593325,-21.401125,-23.946888,-25.750917,-27.958881,-28.786362,-30.317205,-32.83866,-35.29526,0.05870120355519233,9.85662841796875e-06,0.04880733932586689,2.0424179077148438e-05,0.7917173584887613,2.253759765625e-05
-4.7286816,-6.3424067,-8.727324,-13.526455,-16.211224,-18.32154,-20.5946,-23.672747,-26.456097,-27.656567,-29.005058,-32.27877,-35.33138,0.05860989360940907,1.286962890625e-05,0.049502992481752425,3.382530212402344e-05,0.7916835046951815,2.4598861694335942e-05
-5.2111034,-6.6915035,-9.580524,-14.432893,-16.176102,-18.58599,-21.099422,-23.867764,-26.642963,-27.927048,-28.75192,-32.203117,-35.659462,0.05839902539419804,1.3286727905273435e-05,0.04858093681553496,4.10830078125e-05,0.7925601914709647,3.9683212280273444e-05
-2.084532,-2.909933,-6.1559877,-11.444006,-14.196901,-16.237734,-18.101995,-21.196133,-23.606482,-25.20394,-27.001205,-29.999846,-32.931355,0.05880742290120568,1.5007263183593751e-05,0.049129693736483085,2.725164794921875e-05,0.7917531669608768,2.9756835937500005e-05
-5.9972677,-6.437531,-10.015242,-14.717253,-16.976274,-18.342918,-20.360207,-22.950956,-24.23386,-25.046051,-26.8399,-30.371983,-34.04212,0.05826077262578248,2.4877929687499998e-05,0.048358680831043666,2.5553222656249995e-05,0.792162035771703,3.3921142578124995e-05
-4.54264,-5.9697943,-9.411067,-14.447369,-16.39911,-18.459019,-21.139156,-24.220276,-26.839355,-28.136211,-29.621124,-32.557484,-35.62578,0.05814804440700801,1.8101257324218755e-05,0.04852106576778984,3.6397933959960934e-05,0.7915803539673716,4.0633483886718755e-05
-2.515316,-11.552013,-12.48489,-12.929642,-13.954283,-15.405291,-16.968605,-18.104464,-17.662342,-19.413475,-21.367928,-22.90133,-23.862942,0.05811273917224658,9.917831420898437e-06,0.04813000937808318,1.2497802734375e-05,0.7911646464565605,1.3285888671874999e-05
-9.420534,-18.229767,-17.308334,-17.771595,-18.015274,-19.345844,-21.66169,-23.617706,-22.717455,-24.467129,-25.845394,-27.886892,-29.479107,0.05807189484340187,8.344970703125e-06,0.04862080988935576,1.3248535156250006e-05,0.7918444924322657,1.3548278808593752e-05
-9.506882,-18.490026,-15.92818,-18.325325,-19.438812,-21.228611,-22.487823,-24.346752,-24.182125,-25.805023,-27.490509,-29.108889,-30.363922,0.05846757247611705,7.1669921875e-06,0.048197648341636576,1.4135726928710932e-05,0.7915540702120961,1.7574691772460934e-05
-2.5912902,-11.52637,-12.385906,-11.641429,-12.768414,-14.038057,-16.168036,-17.525387,-17.610405,-18.730503,-20.50145,-22.389053,-23.113422,0.058579034610502394,8.796249389648439e-06,0.04838896257638461,1.7197204589843752e-05,0.7919776653647017,2.0308700561523437e-05
-5.5997605,-10.048581,-14.718942,-17.033768,-18.365063,-21.4078,-22.815056,-24.290482,-24.438946,-25.60004,-26.94652,-29.68504,-32.091797,0.05868612510037509,9.918151855468752e-06,0.04866786199347188,2.8420166015625003e-05,0.7919532733581048,1.8796249389648433e-05
-4.936426,-7.204961,-9.738186,-13.138416,-14.858354,-18.077475,-18.897408,-22.599632,-25.909317,-28.120106,-29.762234,-32.317436,-35.08029,0.058384783625396564,1.2078857421874998e-05,0.04922851465638017,3.124327087402344e-05,0.7922172297028676,2.8536849975585933e-05
-3.385372,-4.4161687,-6.913375,-11.646036,-14.161238,-18.45906,-20.15934,-23.525084,-25.420458,-26.672571,-28.356901,-30.807598,-33.61427,0.05831234508955844,1.3635192871093747e-05,0.04863194966604067,3.738096618652344e-05,0.7916406770422119,3.1005477905273446e-05
-3.4359639,-7.1411457,-9.558025,-14.0298815,-16.599598,-20.089153,-22.254677,-24.459482,-27.361591,-28.561333,-30.083801,-31.841818,-35.04781,0.05881494706319878,1.589227294921875e-05,0.04881953049361687,2.9201644897460937e-05,0.7916325815459082,3.055711364746094e-05
-10.137474,-12.684769,-15.184327,-19.529778,-21.993216,-26.363037,-27.565422,-30.267721,-32.785446,-33.979805,-35.94848,-38.781334,-41.446518,0.058937792035994405,1.6590820312499997e-05,0.048616102174331086,2.9427734375000004e-05,0.7905787566762799,5.0408935546875005e-05
-7.7002892,-8.896982,-11.327332,-16.099415,-17.696535,-21.296097,-23.002281,-25.888554,-29.00183,-30.181383,-31.692875,-34.86348,-38.011063,0.058337198765158624,1.3805908203124999e-05,0.04870844708449257,3.2750106811523435e-05,0.791700234220161,3.871824645996093e-05
-2.025424,-10.7987385,-11.494018,-11.48642,-12.6518755,-13.800198,-15.695186,-16.78061,-16.730986,-17.8953,-19.899487,-22.12463,-22.889967,0.058157490499263075,9.22509765625e-06,0.04871800081608055,9.812683105468752e-06,0.790899268062425,1.985032653808594e-05
-1.677563,-11.997402,-12.201088,-11.971609,-12.785761,-14.677281,-15.772451,-17.117096,-16.795063,-17.962025,-20.1511,-21.927898,-23.30841,0.058429979462601214,1.462591552734375e-05,0.04948696142001383,1.0682968139648437e-05,0.7910274883369651,1.8768310546875e-05
-1.3690604,-11.723776,-11.196123,-11.449356,-12.625875,-14.418178,-15.27985,-16.596067,-16.54501,-17.08564,-19.528307,-21.461151,-22.362247,0.05744897319782465,8.493896484375e-06,0.048286053563632636,1.3270935058593754e-05,0.7918868080709989,1.8701171874999997e-05
-1.9865978,-11.390314,-10.810477,-11.025164,-11.5785675,-13.450932,-15.382121,-16.371418,-15.533608,-16.800518,-19.327728,-20.96473,-22.251509,0.05785787914958083,7.958435058593749e-06,0.048649830732217736,1.1144638061523437e-05,0.7915218962425773,1.611131286621094e-05
-5.811729,-16.18774,-16.381104,-16.500011,-17.150074,-19.198906,-20.358517,-21.565619,-21.192654,-22.15807,-24.115051,-26.342384,-27.383461,0.05890153537167452,1.0480712890624997e-05,0.04927034126450021,2.5417953491210945e-05,0.7911852923747491,2.7412094116210933e-05
-3.4945133,-5.449088,-8.484407,-12.576285,-13.696745,-15.573048,-17.657957,-21.130844,-24.811909,-25.815891,-26.915504,-30.211863,-33.95559,0.05797906747805625,2.0190368652343747e-05,0.049222625095468674,2.4545761108398436e-05,0.7912682466979336,2.8875732421874998e-05
-4.6509075,-6.560149,-9.9195385,-14.63748,-17.302917,-19.489124,-21.893322,-24.131939,-26.657948,-27.326862,-29.155788,-31.765873,-34.577305,0.05734010440557453,1.2561019897460938e-05,0.04850014849767859,1.741180419921875e-05,0.7912598484866703,2.1766952514648442e-05
-5.5718684,-5.4300976,-9.370392,-14.533688,-16.724943,-18.883274,-19.99579,-23.348135,-25.62814,-26.5447,-27.560165,-30.308094,-33.08048,0.05832006394371012,1.6808334350585937e-05,0.04819717345754702,2.1966552734375e-05,0.7908256233999861,2.6934677124023433e-05
-4.005685,-5.0465593,-8.850323,-12.8295355,-15.79066,-18.19298,-19.322786,-22.426432,-25.032005,-24.98078,-26.162466,-29.544353,-32.823296,0.0587192666039675,1.792832946777344e-05,0.04910841427432841,3.5454696655273436e-05,0.7912743982588112,3.8610839843749996e-05
-7.8741817,-8.735382,-10.786076,-15.63086,-19.031904,-21.956676,-23.722277,-27.10452,-29.79671,-30.689125,-32.296036,-35.959816,-38.436333,0.05869678440936948,1.574609375e-05,0.04882546867774607,3.8870101928710934e-05,0.790965671648009,3.8385604858398433e-05
-4.7194104,-12.409159,-13.877833,-15.849715,-17.739298,-18.417973,-20.087948,-22.49846,-22.6157,-23.907099,-25.986551,-27.646135,-28.734917,0.058561579710284986,9.49339294433594e-06,0.04844868192503731,9.023422241210937e-06,0.7920028272636119,2.3040756225585942e-05
-2.2835336,-11.569224,-12.108145,-11.963204,-12.992288,-14.479547,-15.91194,-17.945858,-17.703129,-18.647888,-20.141575,-22.075712,-22.691881,0.05877238395057984,9.970458984375e-06,0.04844285504672619,9.592041015625e-06,0.7915266000081791,2.3557601928710937e-05
-2.3273444,-12.151343,-12.280667,-12.108332,-12.321084,-14.463623,-16.175575,-17.390045,-17.529793,-18.948555,-20.542236,-22.006645,-23.36518,0.058723684057933025,1.203843688964844e-05,0.048697951481716614,1.3932800292968745e-05,0.7917165586577875,1.5085922241210937e-05
-1.2265534,-11.205943,-9.960922,-9.825512,-11.267273,-12.150403,-13.810909,-16.002523,-15.805981,-16.593388,-18.218441,-20.498219,-21.560537,0.058679494553503846,1.0513290405273436e-05,0.04834006076340177,1.3220214843750003e-05,0.7911758518279138,1.865472412109375e-05
-1.9645729,-10.262114,-10.774883,-9.685438,-10.6720495,-12.936802,-14.218838,-15.487972,-15.286158,-16.314732,-19.05743,-21.083782,-22.028648,0.058837643444760876,8.928695678710939e-06,0.048515247583073046,1.2076660156250002e-05,0.7901644436586988,1.912168884277344e-05
-6.992981,-9.379363,-13.103268,-17.355192,-20.456247,-23.912209,-25.464582,-28.94469,-31.702524,-33.25707,-35.254745,-38.416775,-41.57679,0.05854451056074237,1.6169677734375e-05,0.048079416063669465,3.417832946777344e-05,0.7919742358862548,3.9625228881835937e-05
-3.74901,-6.9587502,-9.664978,-14.487727,-16.912025,-19.56263,-21.13961,-24.26434,-26.823597,-27.853498,-29.192286,-31.648186,-34.738914,0.05880936889745704,1.6611312866210936e-05,0.048049733146696555,2.946038818359375e-05,0.7917890701699696,2.4755310058593742e-05
-4.9176416,-5.6293325,-9.520177,-13.83757,-17.16979,-20.195688,-21.444313,-24.421276,-26.630562,-28.007076,-29.569237,-32.212677,-34.906174,0.05776351915792365,1.4632797241210936e-05,0.04882953122975058,3.396726989746095e-05,0.7921290581869969,4.355950927734375e-05
-3.9740179,-5.489958,-8.926452,-12.829622,-15.027397,-18.561779,-21.210247,-23.403095,-25.937277,-26.94902,-28.668106,-31.411747,-34.685028,0.058086476018855394,1.592674255371094e-05,0.04923579813874632,2.3163818359375e-05,0.7914464008355259,3.263816833496093e-05
-6.5602007,-10.074513,-11.849373,-16.807566,-19.23854,-23.074196,-25.281963,-27.617456,-30.605206,-31.727308,-33.67169,-36.347458,-39.045723,0.05856952624272178,1.5447998046875e-05,0.04867272145130743,2.3220809936523436e-05,0.7906592657934016,3.565354919433594e-05
-8.499758,-12.676258,-14.727793,-17.956696,-19.959766,-21.814396,-23.364666,-26.148502,-26.453194,-27.008167,-29.511116,-31.463451,-32.84404,0.057754669132812325,1.1358642578125003e-05,0.048961536492067546,1.3427719116210934e-05,0.7913466610556129,2.3154281616210934e-05
