X,Y,Z
1.00390625,0.01171875,-0.64453125
1.00390625,0.01171875,-0.64453125
1.00390625,0.01171875,-0.64453125
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
1.0625,-0.0234375,-0.34375
0.97265625,0.00390625,-0.25
0.9765625,-0.0234375,-0.00390625
0.9765625,-0.0234375,-0.00390625
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.04296875,0.01171875,-0.1484375
1.0234375,0.00390625,-0.2578125
1.0234375,0.00390625,-0.2578125
1.0234375,0.00390625,-0.2578125
1.0234375,0.00390625,-0.2578125
1.0234375,0.00390625,-0.2578125
1.0234375,0.00390625,-0.2578125
1.0234375,0.00390625,-0.2578125
1.0234375,0.00390625,-0.2578125
1.0234375,0.00390625,-0.2578125
1.0234375,0.00390625,-0.2578125
1.0234375,0.00390625,-0.2578125
1.0234375,0.00390625,-0.2578125
1.0546875,-0.00390625,-0.390625
1.0546875,-0.00390625,-0.390625
1.0546875,-0.00390625,-0.390625
1.0546875,-0.00390625,-0.390625
1.0546875,-0.00390625,-0.390625
1.0546875,-0.00390625,-0.390625
1.0546875,-0.00390625,-0.390625
1.0546875,-0.00390625,-0.390625
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.05078125,-0.015625,-0.1328125
1.02734375,0.0078125,-0.17578125
1.02734375,0.0078125,-0.17578125
1.02734375,0.0078125,-0.17578125
1.02734375,0.0078125,-0.17578125
1.02734375,0.0078125,-0.17578125
1.02734375,0.0078125,-0.17578125
1.0859375,0.0,-0.1328125
1.0859375,0.0,-0.1328125
1.0859375,0.0,-0.1328125
1.0859375,0.0,-0.1328125
1.0859375,0.0,-0.1328125
1.0859375,0.0,-0.1328125
1.0859375,0.0,-0.1328125
1.0859375,0.0,-0.1328125
1.0859375,0.0,-0.1328125
1.0859375,0.0,-0.1328125
1.0859375,0.0,-0.1328125
